user_id,event_id,age,gender,location,event_type,registration_date,event_date,previous_events,income,event_rating,distance_km,organizer_score,social_buzz,attended
1090,112,24,Female,Pune,Business,2023-12-30,2024-02-17,2,94492,3.74,22,1.59,36,1
1091,157,22,Male,Delhi,Tech,2023-12-30,2024-01-20,0,82150,4.17,21,3.86,84,1
1092,127,45,Male,Kolkata,Education,2023-12-30,2024-01-16,9,36745,2.76,38,2.94,61,0
1093,154,34,Male,Mumbai,Music,2023-12-31,2024-01-01,10,74501,2.87,23,1.44,73,1
1094,179,24,Male,Kolkata,Music,2023-12-31,2024-02-28,0,77218,4.08,43,3.23,84,1
1095,193,40,Other,Bangalore,Business,2023-12-31,2024-02-13,0,38712,4.67,11,4.64,90,1
1096,125,41,Other,Pune,Art,2024-01-01,2024-02-26,6,98239,4.15,10,2.36,14,1
1097,167,45,Female,Mumbai,Art,2024-01-01,2024-02-17,0,43747,2.59,21,1.2,73,0
1098,142,22,Female,Chennai,Education,2024-01-01,2024-01-27,7,63969,4.93,5,4.78,14,1
1099,150,35,Female,Pune,Tech,2024-01-02,2024-01-11,10,59498,2.85,34,1.57,95,0
1100,116,45,Other,Kolkata,Music,2024-01-02,2024-01-05,3,75374,3.08,20,2.9,63,1
1101,186,40,Male,Kolkata,Education,2024-01-02,2024-02-18,3,92132,4.94,19,3.18,19,1
1102,117,24,Other,Kolkata,Business,2024-01-03,2024-01-21,9,51458,4.43,27,1.95,29,1
1103,104,43,Male,Mumbai,Sports,2024-01-03,2024-01-26,3,50762,4.84,5,1.71,90,1
1104,176,29,Male,Pune,Education,2024-01-03,2024-02-22,2,80106,4.52,19,1.45,65,1
1105,140,31,Female,Bangalore,Education,2024-01-04,2024-02-02,0,96181,4.13,49,1.28,23,0
1106,106,33,Male,Bangalore,Music,2024-01-04,2024-03-01,9,92709,3.21,32,3.03,82,0
1107,168,39,Female,Bangalore,Education,2024-01-04,2024-02-06,10,80220,3.32,29,4.37,72,1
1108,128,21,Male,Mumbai,Business,2024-01-05,2024-02-24,0,76244,4.87,26,1.51,7,0
1109,198,33,Female,Mumbai,Art,2024-01-05,2024-01-13,8,81498,4.65,24,3.8,28,1
1110,199,40,Female,Pune,Sports,2024-01-05,2024-01-29,1,94874,3.4,47,2.65,85,0
1111,155,33,Female,Delhi,Education,2024-01-06,2024-01-17,1,20851,3.43,47,1.14,35,0
1112,148,25,Other,Bangalore,Music,2024-01-06,2024-01-10,4,67092,3.24,21,3.14,3,0
1113,144,19,Other,Bangalore,Education,2024-01-06,2024-03-05,4,22722,3.32,47,2.01,60,0
1114,161,33,Male,Bangalore,Business,2024-01-07,2024-02-07,9,66170,4.65,5,3.42,90,1
1115,191,37,Male,Bangalore,Sports,2024-01-07,2024-01-28,7,51577,2.53,16,2.4,56,0
1116,164,33,Other,Kolkata,Music,2024-01-07,2024-01-30,1,44370,3.59,16,3.67,98,1
1117,110,45,Male,Mumbai,Education,2024-01-08,2024-01-23,6,91279,4.86,35,4.67,11,1
1118,119,34,Male,Delhi,Education,2024-01-08,2024-01-16,9,76770,3.86,31,1.98,67,1
1119,163,32,Male,Chennai,Sports,2024-01-08,2024-03-02,7,65393,3.63,24,4.76,65,1
1120,137,19,Male,Kolkata,Education,2024-01-09,2024-01-16,2,90556,3.28,13,1.82,99,1
1121,148,33,Male,Pune,Tech,2024-01-09,2024-02-01,1,27832,2.68,26,1.28,52,0
1122,140,22,Other,Pune,Business,2024-01-09,2024-01-19,4,71705,3.06,14,1.77,83,1
1123,160,38,Male,Bangalore,Business,2024-01-10,2024-03-05,5,32499,2.73,25,4.26,14,0
1124,123,22,Male,Bangalore,Sports,2024-01-10,2024-01-23,3,38643,2.82,17,3.71,4,1
1125,107,43,Female,Mumbai,Tech,2024-01-10,2024-02-03,1,34812,2.91,45,4.88,72,0
1126,123,26,Other,Mumbai,Art,2024-01-11,2024-02-25,1,63528,3.26,38,3.84,0,0
1127,167,30,Other,Mumbai,Education,2024-01-11,2024-02-14,5,70323,2.53,9,2.65,88,0
1128,161,22,Female,Delhi,Education,2024-01-11,2024-02-03,10,80474,4.88,48,4.57,2,1
1129,181,23,Female,Delhi,Art,2024-01-12,2024-02-15,6,55249,2.81,33,4.83,69,1
1130,110,43,Other,Delhi,Music,2024-01-12,2024-02-07,4,95149,3.46,18,4.17,45,1
1131,114,25,Female,Kolkata,Education,2024-01-12,2024-01-30,10,49886,4.7,27,3.23,65,1
1132,113,32,Other,Chennai,Business,2024-01-13,2024-02-18,7,32527,2.77,10,4.3,62,1
1133,156,45,Other,Chennai,Tech,2024-01-13,2024-02-04,7,22921,3.71,3,1.72,44,1
1134,157,35,Other,Chennai,Art,2024-01-13,2024-03-10,6,30199,4.61,22,4.6,48,1
1135,116,19,Female,Delhi,Business,2024-01-14,2024-02-11,8,55609,3.89,40,5.0,50,1
1136,145,28,Male,Pune,Business,2024-01-14,2024-02-28,5,53035,3.03,18,3.66,68,0
1137,105,28,Male,Chennai,Business,2024-01-14,2024-01-28,6,88338,4.34,20,1.78,71,1
1138,161,25,Other,Kolkata,Sports,2024-01-15,2024-02-23,6,30048,4.2,50,1.58,45,1
1139,157,24,Female,Chennai,Business,2024-01-15,2024-02-18,8,40986,3.41,50,4.84,35,1
1140,102,32,Female,Delhi,Art,2024-01-15,2024-02-28,9,98434,2.62,24,4.49,4,0
1141,108,28,Female,Mumbai,Tech,2024-01-16,2024-02-13,3,22285,2.52,3,3.99,78,1
1142,171,26,Other,Kolkata,Business,2024-01-16,2024-02-28,7,53944,4.56,34,4.8,22,1
1143,190,29,Other,Mumbai,Education,2024-01-16,2024-01-20,0,35858,3.3,36,3.01,43,0
1144,185,27,Female,Mumbai,Music,2024-01-17,2024-02-27,5,62688,2.84,46,4.55,100,0
1145,157,24,Female,Bangalore,Education,2024-01-17,2024-03-02,9,97892,3.8,48,1.65,79,0
1146,152,30,Female,Kolkata,Sports,2024-01-17,2024-02-16,7,38167,4.8,32,1.73,34,1
1147,181,44,Other,Delhi,Music,2024-01-18,2024-01-21,2,49629,2.52,6,3.05,47,0
1148,184,32,Male,Chennai,Business,2024-01-18,2024-02-21,6,55930,2.64,13,2.33,32,0
1149,191,34,Female,Chennai,Business,2024-01-18,2024-03-05,3,83879,3.54,36,2.73,63,0
1150,140,45,Female,Mumbai,Music,2024-01-19,2024-02-16,4,98775,4.19,31,4.19,15,0
1151,148,35,Male,Kolkata,Sports,2024-01-19,2024-01-25,2,27722,3.69,22,1.21,96,1
1152,107,24,Male,Delhi,Art,2024-01-19,2024-02-12,6,59094,4.74,21,3.88,99,1
1153,117,29,Female,Kolkata,Business,2024-01-20,2024-03-19,2,80207,2.61,36,1.35,30,0
1154,138,31,Other,Mumbai,Business,2024-01-20,2024-02-05,4,20705,3.35,22,4.39,23,0
1155,181,31,Male,Bangalore,Sports,2024-01-20,2024-02-21,10,84488,3.38,8,1.81,54,1
1156,145,22,Female,Delhi,Sports,2024-01-21,2024-02-11,8,39402,3.35,49,3.94,65,1
1157,159,20,Other,Pune,Tech,2024-01-21,2024-03-04,4,61471,3.72,18,3.37,65,1
1158,187,27,Other,Mumbai,Sports,2024-01-21,2024-02-16,10,98276,4.48,14,2.54,4,1
1159,148,43,Female,Kolkata,Sports,2024-01-22,2024-02-14,0,70811,3.29,4,2.07,71,1
1160,133,38,Female,Kolkata,Education,2024-01-22,2024-02-26,10,99125,4.36,24,1.23,6,0
1161,173,41,Female,Delhi,Music,2024-01-22,2024-02-25,3,68277,2.87,50,2.41,34,0
1162,131,22,Other,Kolkata,Music,2024-01-23,2024-02-22,9,36839,3.9,8,1.8,72,1
1163,139,29,Male,Mumbai,Art,2024-01-23,2024-02-08,10,75409,3.44,13,1.54,89,1
1164,189,34,Other,Delhi,Sports,2024-01-23,2024-01-30,6,69221,3.85,9,3.95,64,1
1165,144,30,Male,Delhi,Tech,2024-01-24,2024-03-05,6,44857,2.77,5,1.85,16,0
1166,125,29,Male,Pune,Tech,2024-01-24,2024-02-14,8,26152,4.88,31,1.89,68,1
1167,184,28,Male,Pune,Music,2024-01-24,2024-03-01,2,71856,4.77,15,2.36,3,1
1168,164,19,Other,Kolkata,Sports,2024-01-25,2024-02-17,1,66195,4.57,38,2.85,23,1
1169,177,42,Male,Mumbai,Art,2024-01-25,2024-03-16,3,81890,4.73,21,3.05,12,1
1170,132,44,Other,Mumbai,Tech,2024-01-25,2024-03-07,5,30073,2.87,32,3.66,99,0
1171,178,20,Other,Delhi,Music,2024-01-26,2024-02-19,8,63099,3.76,5,3.35,37,1
1172,196,29,Other,Delhi,Sports,2024-01-26,2024-02-15,2,85492,3.29,17,2.93,56,1
1173,116,32,Other,Kolkata,Art,2024-01-26,2024-03-11,6,91299,4.72,21,2.58,79,1
1174,119,39,Male,Bangalore,Music,2024-01-27,2024-01-28,0,95165,2.97,3,2.06,97,1
1175,156,45,Female,Pune,Music,2024-01-27,2024-01-31,0,36956,3.05,21,3.84,100,0
1176,173,29,Male,Kolkata,Music,2024-01-27,2024-02-01,10,33838,4.22,24,2.27,16,1
1177,100,38,Other,Bangalore,Sports,2024-01-28,2024-02-18,9,66080,2.72,21,4.4,39,1
1178,155,44,Other,Bangalore,Tech,2024-01-28,2024-02-27,9,57016,4.33,26,3.34,40,1
1179,112,41,Male,Bangalore,Music,2024-01-28,2024-02-15,3,38746,3.17,40,3.54,80,0
1180,198,26,Female,Pune,Music,2024-01-29,2024-02-10,5,28163,4.15,39,3.04,33,1
1181,173,40,Male,Delhi,Art,2024-01-29,2024-02-17,7,31490,4.68,1,4.71,23,1
1182,200,29,Other,Mumbai,Music,2024-01-29,2024-02-28,2,47131,4.02,33,2.69,76,1
1183,122,18,Female,Chennai,Education,2024-01-30,2024-02-17,8,79159,3.03,46,2.71,50,0
1184,180,39,Female,Kolkata,Business,2024-01-30,2024-03-04,7,25207,2.62,44,4.57,75,0
1185,138,41,Female,Kolkata,Education,2024-01-30,2024-02-22,4,28415,2.61,17,3.42,38,0
1186,110,27,Other,Bangalore,Art,2024-01-31,2024-03-27,4,41163,2.72,40,2.8,49,0
1187,148,30,Male,Pune,Sports,2024-01-31,2024-03-30,3,89899,3.95,41,2.05,0,0
1188,147,28,Female,Delhi,Sports,2024-01-31,2024-03-10,8,99217,3.37,19,1.98,1,1
1189,150,21,Female,Delhi,Education,2024-02-01,2024-03-05,10,55213,3.11,44,4.21,0,0
1190,186,45,Female,Pune,Business,2024-02-01,2024-02-03,10,23568,3.05,32,2.12,17,0
1191,128,18,Male,Kolkata,Music,2024-02-01,2024-03-09,8,20955,4.87,38,1.02,35,0
1192,164,33,Other,Bangalore,Music,2024-02-02,2024-02-25,3,88717,2.8,38,1.08,5,0
1193,120,18,Male,Bangalore,Tech,2024-02-02,2024-02-20,8,55582,3.26,40,4.91,16,1
1194,188,37,Other,Chennai,Education,2024-02-02,2024-03-20,2,26196,3.68,48,3.24,85,0
1195,146,43,Other,Delhi,Art,2024-02-03,2024-02-06,9,86674,2.5,43,2.96,86,0
1196,180,36,Other,Delhi,Music,2024-02-03,2024-02-19,2,62319,4.8,22,4.67,29,1
1197,127,34,Female,Chennai,Art,2024-02-03,2024-03-20,4,47980,2.75,29,2.41,95,0
1198,131,41,Other,Mumbai,Education,2024-02-04,2024-03-30,1,56169,4.21,33,4.18,11,0
1199,199,45,Female,Chennai,Business,2024-02-04,2024-03-06,0,38005,4.07,43,3.89,3,0
1200,119,42,Male,Delhi,Sports,2024-02-04,2024-03-07,4,94524,4.52,20,2.91,35,1
1201,156,24,Other,Mumbai,Tech,2024-02-05,2024-04-03,6,83021,4.13,16,4.1,26,1
1202,132,33,Female,Kolkata,Tech,2024-02-05,2024-02-11,0,35923,4.42,37,4.86,7,0
1203,139,40,Female,Mumbai,Music,2024-02-05,2024-03-05,9,78792,3.55,48,1.8,85,0
1204,170,26,Female,Chennai,Education,2024-02-06,2024-02-21,1,34374,3.72,46,1.07,98,0
1205,178,36,Female,Delhi,Sports,2024-02-06,2024-03-06,10,56262,4.25,8,4.29,27,1
1206,148,18,Male,Mumbai,Tech,2024-02-06,2024-03-31,2,79897,3.92,46,2.61,31,0
1207,164,42,Other,Delhi,Business,2024-02-07,2024-03-14,4,22909,3.78,40,3.18,72,1
1208,104,35,Female,Chennai,Business,2024-02-07,2024-04-06,1,78057,3.01,8,1.89,94,1
1209,123,38,Male,Bangalore,Sports,2024-02-07,2024-03-08,9,38075,3.15,1,4.37,28,1
1210,174,41,Other,Mumbai,Art,2024-02-08,2024-03-30,8,75934,3.4,11,3.88,68,1
1211,167,24,Other,Delhi,Education,2024-02-08,2024-02-19,0,59933,2.52,47,4.81,2,0
1212,104,30,Female,Chennai,Tech,2024-02-08,2024-02-27,1,22090,3.54,38,2.9,57,0
1213,190,42,Male,Kolkata,Music,2024-02-09,2024-02-26,6,80951,2.51,29,4.91,99,1
1214,141,22,Female,Mumbai,Tech,2024-02-09,2024-03-26,9,40796,3.91,32,3.04,48,1
1215,130,41,Female,Pune,Tech,2024-02-09,2024-03-11,1,96185,4.26,21,3.49,64,1
1216,146,26,Female,Pune,Business,2024-02-10,2024-02-24,2,87191,3.91,46,3.7,69,1
1217,139,34,Male,Delhi,Music,2024-02-10,2024-02-21,5,35426,4.23,8,2.96,63,1
1218,150,32,Female,Chennai,Music,2024-02-10,2024-03-04,1,68068,2.5,16,3.25,69,0
1219,116,37,Female,Chennai,Art,2024-02-11,2024-02-21,3,48962,2.65,11,1.89,89,1
1220,114,41,Female,Kolkata,Education,2024-02-11,2024-03-24,0,68175,4.25,43,2.45,1,0
1221,199,27,Male,Delhi,Education,2024-02-11,2024-04-02,5,64560,4.51,28,3.81,89,1
1222,175,22,Male,Delhi,Art,2024-02-12,2024-04-10,7,43673,4.29,35,1.16,91,1
1223,136,29,Male,Mumbai,Tech,2024-02-12,2024-02-26,4,72112,4.16,46,3.8,91,1
1224,185,35,Female,Delhi,Art,2024-02-12,2024-03-09,2,40813,4.27,10,2.22,37,1
1225,180,39,Male,Kolkata,Tech,2024-02-13,2024-03-14,4,92587,4.35,49,2.09,58,0
1226,170,39,Male,Mumbai,Sports,2024-02-13,2024-03-14,5,95724,4.31,7,3.77,35,1
1227,172,27,Female,Pune,Music,2024-02-13,2024-03-11,1,33272,4.35,38,1.86,84,0
1228,196,44,Other,Mumbai,Art,2024-02-14,2024-02-27,1,78220,2.69,36,4.85,41,0
1229,184,20,Other,Pune,Music,2024-02-14,2024-02-21,1,94350,2.66,42,4.96,31,0
1230,126,21,Male,Bangalore,Education,2024-02-14,2024-03-09,10,30149,3.4,8,2.83,69,1
1231,173,18,Male,Chennai,Education,2024-02-15,2024-02-21,7,79170,3.82,48,2.61,4,0
1232,116,43,Other,Chennai,Business,2024-02-15,2024-02-19,1,95016,4.41,40,1.32,37,1
1233,150,23,Male,Mumbai,Art,2024-02-15,2024-03-17,3,38008,3.34,6,4.11,20,1
1234,106,34,Male,Chennai,Sports,2024-02-16,2024-04-07,4,66589,3.19,28,1.65,37,1
1235,117,40,Male,Delhi,Sports,2024-02-16,2024-03-19,1,83827,4.45,41,4.73,45,1
1236,172,39,Female,Kolkata,Education,2024-02-16,2024-02-18,9,46668,3.12,24,4.96,6,1
1237,137,44,Other,Pune,Business,2024-02-17,2024-04-07,10,39025,4.55,20,1.49,87,1
1238,116,19,Female,Pune,Education,2024-02-17,2024-03-29,2,51771,2.94,14,3.73,42,0
1239,198,29,Female,Bangalore,Tech,2024-02-17,2024-03-06,0,46831,3.4,26,2.86,36,0
1240,194,32,Other,Pune,Sports,2024-02-18,2024-03-06,2,78032,3.5,50,3.16,15,0
1241,123,37,Male,Delhi,Music,2024-02-18,2024-04-12,6,49674,3.25,31,1.72,100,0
1242,160,35,Male,Chennai,Sports,2024-02-18,2024-03-18,8,50101,2.51,37,3.89,86,1
1243,129,33,Female,Mumbai,Tech,2024-02-19,2024-02-28,3,95560,3.09,39,1.67,48,0
1244,181,26,Female,Kolkata,Education,2024-02-19,2024-03-07,3,66299,3.34,39,4.54,33,0
1245,169,20,Other,Mumbai,Music,2024-02-19,2024-03-06,2,94348,3.28,21,2.82,47,0
1246,143,30,Male,Mumbai,Sports,2024-02-20,2024-03-15,0,76839,4.46,39,3.54,97,1
1247,194,25,Female,Mumbai,Sports,2024-02-20,2024-03-12,0,90816,2.62,17,4.69,22,0
1248,174,33,Other,Kolkata,Sports,2024-02-20,2024-03-24,4,35629,3.47,30,3.95,69,1
1249,115,40,Male,Bangalore,Business,2024-02-21,2024-03-12,6,95054,2.59,16,3.16,91,0
1250,144,33,Other,Mumbai,Music,2024-02-21,2024-03-30,0,95539,4.83,47,2.61,76,0
1251,183,34,Male,Bangalore,Music,2024-02-21,2024-03-22,2,23261,4.48,37,2.85,87,1
1252,154,19,Male,Kolkata,Music,2024-02-22,2024-04-18,10,48493,4.96,30,2.37,95,1
1253,110,36,Other,Pune,Business,2024-02-22,2024-04-11,10,53063,4.78,23,4.78,6,1
1254,178,30,Other,Chennai,Music,2024-02-22,2024-03-13,7,53549,3.29,27,2.01,24,0
1255,148,21,Female,Delhi,Music,2024-02-23,2024-02-26,5,82272,4.23,39,2.64,14,1
1256,124,23,Other,Pune,Sports,2024-02-23,2024-03-29,6,75881,3.27,14,4.11,57,1
1257,182,39,Other,Bangalore,Sports,2024-02-23,2024-03-14,4,37030,4.72,42,2.46,41,1
1258,189,43,Male,Delhi,Education,2024-02-24,2024-04-18,2,68702,3.53,15,4.55,4,0
1259,159,32,Female,Delhi,Art,2024-02-24,2024-03-19,4,97970,3.44,8,1.97,56,1
1260,172,45,Female,Chennai,Education,2024-02-24,2024-03-13,7,55209,4.79,37,1.13,10,0
1261,124,23,Female,Bangalore,Sports,2024-02-25,2024-03-17,7,94257,4.59,36,3.52,41,1
1262,175,26,Female,Mumbai,Sports,2024-02-25,2024-04-17,7,71979,4.92,17,3.03,37,1
1263,191,44,Other,Kolkata,Sports,2024-02-25,2024-03-03,6,93996,2.67,33,4.73,90,1
1264,124,22,Other,Chennai,Tech,2024-02-26,2024-04-23,0,92226,3.11,37,2.69,68,0
1265,195,36,Male,Bangalore,Art,2024-02-26,2024-03-11,6,21333,3.25,40,1.54,63,0
1266,109,24,Male,Pune,Business,2024-02-26,2024-04-17,9,84022,3.56,48,2.32,84,1
1267,145,27,Other,Pune,Music,2024-02-27,2024-03-31,7,35127,3.68,43,2.57,18,0
1268,107,31,Male,Kolkata,Business,2024-02-27,2024-04-01,6,85940,3.23,22,3.33,25,1
1269,145,28,Male,Mumbai,Education,2024-02-27,2024-03-11,2,84641,4.48,12,2.1,75,1
1270,165,42,Male,Pune,Art,2024-02-28,2024-04-11,8,40672,3.06,5,3.2,75,1
1271,187,45,Female,Kolkata,Tech,2024-02-28,2024-04-07,4,25297,4.24,29,4.63,2,1
1272,115,32,Female,Pune,Art,2024-02-28,2024-03-28,2,53552,4.63,34,2.69,22,1
1273,189,32,Male,Mumbai,Business,2024-02-29,2024-03-28,5,44238,4.01,35,3.61,22,0
1274,200,19,Other,Chennai,Sports,2024-02-29,2024-04-05,1,64305,3.39,1,1.92,0,0
1275,106,24,Female,Chennai,Education,2024-02-29,2024-03-28,10,26561,2.97,36,4.21,66,1
1276,197,19,Female,Chennai,Tech,2024-03-01,2024-04-28,7,23535,2.84,40,2.08,5,0
1277,191,41,Female,Delhi,Education,2024-03-01,2024-03-04,3,54971,4.36,37,3.32,84,1
1278,102,24,Other,Chennai,Tech,2024-03-01,2024-03-16,8,81583,3.67,27,2.2,59,1
1279,106,27,Male,Pune,Tech,2024-03-02,2024-04-22,0,45197,2.62,1,1.27,76,0
1280,173,41,Male,Mumbai,Business,2024-03-02,2024-04-18,4,45877,4.96,25,2.28,50,0
1281,142,37,Male,Chennai,Music,2024-03-02,2024-03-23,7,33121,4.18,33,1.85,97,1
1282,126,35,Female,Chennai,Business,2024-03-03,2024-04-02,0,42607,4.61,29,4.57,27,1
1283,140,19,Other,Kolkata,Sports,2024-03-03,2024-03-05,7,43901,3.6,29,2.06,56,1
1284,134,33,Female,Chennai,Music,2024-03-03,2024-03-14,9,40743,4.89,26,4.9,0,1
1285,198,33,Female,Kolkata,Education,2024-03-04,2024-04-29,6,47494,3.0,28,2.97,84,0
1286,124,26,Other,Pune,Tech,2024-03-04,2024-04-11,2,42670,2.96,17,1.88,57,0
1287,108,38,Male,Mumbai,Tech,2024-03-04,2024-03-07,8,74465,4.73,31,2.57,17,1
1288,183,44,Female,Bangalore,Tech,2024-03-05,2024-04-21,3,47041,4.73,15,1.73,82,1
1289,184,25,Male,Pune,Tech,2024-03-05,2024-03-29,8,80380,3.75,25,4.33,99,1
1290,190,27,Female,Delhi,Sports,2024-03-05,2024-04-08,6,68385,2.81,21,1.48,6,0
1291,198,27,Other,Bangalore,Education,2024-03-06,2024-04-26,1,71238,3.26,36,4.49,85,0
1292,104,41,Other,Mumbai,Business,2024-03-06,2024-04-25,1,66685,4.39,45,1.18,74,0
1293,177,20,Female,Kolkata,Music,2024-03-06,2024-03-15,0,93829,4.61,32,2.2,35,1
1294,127,43,Male,Pune,Education,2024-03-07,2024-03-29,0,40456,3.37,7,1.56,64,0
1295,142,39,Female,Mumbai,Business,2024-03-07,2024-03-24,3,98590,2.65,34,3.74,79,0
1296,145,31,Male,Delhi,Business,2024-03-07,2024-04-30,0,36513,4.16,17,3.05,48,0
1297,199,34,Female,Bangalore,Music,2024-03-08,2024-04-24,10,31058,4.35,3,4.76,67,1
1298,152,43,Female,Chennai,Tech,2024-03-08,2024-04-16,10,86108,3.56,10,2.46,4,1
1299,122,39,Male,Delhi,Education,2024-03-08,2024-03-12,1,91676,3.96,50,1.16,93,0
1300,108,25,Other,Pune,Education,2024-03-09,2024-04-26,3,27417,4.97,22,4.05,93,1
1301,159,19,Other,Chennai,Sports,2024-03-09,2024-04-12,8,67982,3.11,11,3.32,21,1
1302,183,36,Female,Kolkata,Art,2024-03-09,2024-03-26,7,61025,3.93,7,4.31,48,1
1303,171,22,Other,Chennai,Education,2024-03-10,2024-04-06,6,37608,4.03,33,2.7,24,0
1304,194,20,Female,Mumbai,Education,2024-03-10,2024-04-06,10,61644,3.87,39,3.95,40,1
1305,104,45,Other,Delhi,Tech,2024-03-10,2024-03-28,6,74862,4.67,18,1.68,27,1
1306,140,31,Female,Chennai,Tech,2024-03-11,2024-05-04,7,65930,4.01,6,5.0,87,1
1307,161,36,Male,Bangalore,Tech,2024-03-11,2024-05-05,5,61580,3.77,18,1.69,70,0
1308,186,24,Female,Bangalore,Tech,2024-03-11,2024-03-15,5,90852,2.81,34,4.32,85,1
1309,131,20,Other,Kolkata,Tech,2024-03-12,2024-05-07,3,38042,4.26,6,1.85,80,1
1310,168,19,Female,Mumbai,Art,2024-03-12,2024-04-05,5,69913,2.83,14,4.13,73,1
1311,121,27,Other,Delhi,Art,2024-03-12,2024-04-29,10,45325,2.57,1,4.45,16,1
1312,159,18,Female,Kolkata,Business,2024-03-13,2024-04-29,4,97890,3.72,24,4.51,83,1
1313,178,29,Male,Chennai,Music,2024-03-13,2024-04-18,1,40123,3.93,9,2.9,79,1
1314,182,27,Female,Mumbai,Education,2024-03-13,2024-04-26,6,89708,5.0,10,2.72,12,1
1315,145,32,Other,Mumbai,Tech,2024-03-14,2024-04-24,8,70570,4.28,6,4.34,8,1
1316,147,34,Male,Bangalore,Sports,2024-03-14,2024-05-04,10,37179,4.62,37,3.32,76,1
1317,189,26,Other,Chennai,Business,2024-03-14,2024-04-08,5,80695,3.37,25,3.49,39,1
1318,155,30,Other,Delhi,Music,2024-03-15,2024-04-28,8,39294,3.77,48,1.94,33,0
1319,135,20,Male,Kolkata,Business,2024-03-15,2024-05-12,2,40985,4.94,20,2.78,40,1
1320,127,26,Female,Kolkata,Education,2024-03-15,2024-05-10,4,47581,3.54,12,2.48,87,1
1321,171,45,Female,Pune,Art,2024-03-16,2024-03-25,4,74538,4.52,11,3.66,36,1
1322,171,45,Female,Bangalore,Music,2024-03-16,2024-04-15,3,51321,3.81,48,1.79,37,0
1323,154,31,Other,Delhi,Music,2024-03-16,2024-04-16,7,65531,3.06,30,2.62,40,0
1324,116,44,Other,Mumbai,Sports,2024-03-17,2024-04-23,9,64239,3.95,17,4.39,5,1
1325,116,32,Male,Mumbai,Business,2024-03-17,2024-04-25,3,35730,3.05,33,3.19,3,0
1326,124,21,Other,Bangalore,Music,2024-03-17,2024-05-07,1,38601,2.51,28,4.58,41,0
1327,101,42,Female,Chennai,Business,2024-03-18,2024-04-19,9,44545,3.09,6,1.93,1,0
1328,148,29,Other,Pune,Music,2024-03-18,2024-04-29,9,37787,2.98,36,2.76,76,0
1329,141,35,Male,Chennai,Education,2024-03-18,2024-05-11,10,93498,3.43,6,3.0,42,1
1330,138,36,Female,Kolkata,Business,2024-03-19,2024-03-26,2,50511,4.72,10,2.6,50,1
1331,194,26,Female,Kolkata,Sports,2024-03-19,2024-04-26,7,52390,3.47,36,3.74,33,1
1332,124,38,Male,Chennai,Sports,2024-03-19,2024-04-10,7,73761,4.61,23,1.59,77,1
1333,181,32,Male,Kolkata,Business,2024-03-20,2024-05-13,8,83046,3.89,12,3.08,43,1
1334,119,28,Female,Chennai,Business,2024-03-20,2024-04-22,8,75050,2.52,4,1.56,3,0
1335,161,26,Male,Delhi,Business,2024-03-20,2024-04-25,10,64094,2.97,30,3.52,49,1
1336,186,38,Female,Mumbai,Music,2024-03-21,2024-05-05,5,98089,4.83,35,4.32,17,1
1337,184,24,Other,Delhi,Tech,2024-03-21,2024-04-05,0,91987,4.01,11,1.08,60,1
1338,159,21,Male,Bangalore,Sports,2024-03-21,2024-04-23,2,36193,4.82,21,2.83,56,1
1339,120,42,Female,Chennai,Tech,2024-03-22,2024-05-07,9,32802,3.28,18,2.97,47,1
1340,138,27,Male,Kolkata,Art,2024-03-22,2024-05-07,9,51428,4.29,45,3.88,38,1
1341,142,35,Other,Delhi,Education,2024-03-22,2024-04-05,0,86829,4.43,40,1.3,60,0
1342,185,38,Male,Pune,Music,2024-03-23,2024-05-12,4,97174,4.94,14,2.62,68,1
1343,138,41,Other,Pune,Music,2024-03-23,2024-04-02,2,76210,2.55,26,4.14,88,0
1344,183,35,Male,Delhi,Sports,2024-03-23,2024-04-08,3,75200,4.88,47,3.13,97,1
1345,196,37,Other,Bangalore,Music,2024-03-24,2024-05-14,7,38695,3.48,18,4.0,8,1
1346,111,41,Female,Mumbai,Art,2024-03-24,2024-04-30,5,67382,4.59,8,2.46,66,1
1347,194,44,Female,Mumbai,Education,2024-03-24,2024-04-25,5,34745,3.86,15,4.68,8,0
1348,157,19,Male,Chennai,Education,2024-03-25,2024-04-27,4,63171,3.91,31,1.31,42,0
1349,160,38,Other,Chennai,Tech,2024-03-25,2024-05-22,7,35500,3.4,50,1.36,74,0
1350,130,22,Other,Delhi,Music,2024-03-25,2024-04-08,7,26040,4.57,16,3.11,54,1
1351,133,42,Other,Pune,Art,2024-03-26,2024-04-13,0,97383,3.16,3,2.88,81,1
1352,154,19,Other,Kolkata,Art,2024-03-26,2024-04-24,1,91469,3.73,10,3.55,92,1
1353,120,24,Male,Kolkata,Art,2024-03-26,2024-05-15,3,74825,3.9,21,1.92,98,1
1354,172,23,Female,Mumbai,Music,2024-03-27,2024-04-29,4,70040,4.36,5,1.9,67,1
1355,167,34,Other,Bangalore,Music,2024-03-27,2024-05-09,10,39199,3.68,2,4.0,68,1
1356,100,18,Male,Kolkata,Tech,2024-03-27,2024-05-15,9,65733,4.2,33,2.17,81,1
1357,121,18,Female,Kolkata,Business,2024-03-28,2024-05-20,7,79846,3.71,42,3.91,23,0
1358,151,32,Female,Pune,Sports,2024-03-28,2024-04-25,0,63160,4.15,12,3.56,30,1
